0.000120,9.999188
0.000241,9.998377
0.000361,9.997565
0.000481,9.996754
0.000602,9.995942
0.000722,9.995131
0.000842,9.994319
0.000963,9.993508
0.001083,9.992697
0.001203,9.991885
0.001324,9.991074
0.001444,9.990263
0.001564,9.989452
0.001685,9.988642
0.001805,9.987831
0.001925,9.987020
0.002046,9.986210
0.002166,9.985399
0.002286,9.984589
0.002407,9.983779
0.002527,9.982969
0.002647,9.982159
0.002768,9.981349
0.002888,9.980539
0.003008,9.979730
0.003129,9.978920
0.003249,9.978111
0.003369,9.977302
0.003490,9.976493
0.003610,9.975684
0.003730,9.974876
0.003851,9.974067
0.003971,9.973259
0.004092,9.972451
0.004212,9.971643
0.004332,9.970835
0.004453,9.970027
0.004573,9.969220
0.004693,9.968413
0.004814,9.967606
0.004934,9.966799
0.005054,9.965992
0.005175,9.965186
0.005295,9.964380
0.005415,9.963574
0.005536,9.962768
0.005656,9.961963
0.005777,9.961157
0.005897,9.960352
0.006017,9.959548
0.006138,9.958743
0.006258,9.957939
0.006378,9.957135
0.006499,9.956331
0.006619,9.955527
0.006739,9.954724
0.006860,9.953921
0.006980,9.953118
0.007100,9.952316
0.007221,9.951514
0.007341,9.950712
0.007462,9.949910
0.007582,9.949109
0.007702,9.948308
0.007823,9.947507
0.007943,9.946707
0.008063,9.945906
0.008184,9.945107
0.008304,9.944307
0.008425,9.943508
0.008545,9.942709
0.008665,9.941910
0.008786,9.941112
0.008906,9.940314
0.009026,9.939517
0.009147,9.938719
0.009267,9.937922
0.009387,9.937126
0.009508,9.936330
0.009628,9.935534
0.009749,9.934738
0.009869,9.933943
0.009989,9.933148
0.010110,9.932354
0.010230,9.931560
0.010350,9.930766
0.010471,9.929973
0.010591,9.929180
0.010712,9.928388
0.010832,9.927596
0.010952,9.926804
0.011073,9.926013
0.011193,9.925222
0.011314,9.924431
0.011434,9.923641
0.011554,9.922851
0.011675,9.922062
0.011795,9.921273
0.011915,9.920485
0.012036,9.919697
0.012156,9.918909
0.012277,9.918122
0.012397,9.917335
0.012517,9.916549
0.012638,9.915763
0.012758,9.914978
0.012879,9.914193
0.012999,9.913409
0.013119,9.912625
0.013240,9.911841
0.013360,9.911058
0.013480,9.910276
0.013601,9.909494
0.013721,9.908712
0.013842,9.907931
0.013962,9.907150
0.014082,9.906370
0.014203,9.905590
0.014323,9.904811
0.014444,9.904033
0.014564,9.903254
0.014684,9.902477
0.014805,9.901700
0.014925,9.900923
0.015046,9.900147
0.015166,9.899371
0.015286,9.898596
0.015407,9.897822
0.015527,9.897048
0.015648,9.896274
0.015768,9.895501
0.015888,9.894729
0.016009,9.893957
0.016129,9.893186
0.016250,9.892415
0.016370,9.891645
0.016490,9.890875
0.016611,9.890106
0.016731,9.889338
0.016852,9.888570
0.016972,9.887803
0.017092,9.887036
0.017213,9.886270
0.017333,9.885504
0.017454,9.884739
0.017574,9.883974
0.017694,9.883211
0.017815,9.882447
0.017935,9.881685
0.018056,9.880923
0.018176,9.880161
0.018296,9.879400
0.018417,9.878640
0.018537,9.877881
0.018658,9.877122
0.018778,9.876363
0.018898,9.875606
0.019019,9.874849
0.019139,9.874092
0.019260,9.873336
0.019380,9.872581
0.019500,9.871827
0.019621,9.871073
0.019741,9.870319
0.019862,9.869567
0.019982,9.868815
0.020102,9.868064
0.020223,9.867313
0.020343,9.866563
0.020464,9.865814
0.020584,9.865065
0.020705,9.864317
0.020825,9.863570
0.020945,9.862823
0.021066,9.862077
0.021186,9.861332
0.021307,9.860588
0.021427,9.859844
0.021547,9.859101
0.021668,9.858358
0.021788,9.857617
0.021909,9.856876
0.022029,9.856135
0.022150,9.855396
0.022270,9.854657
0.022390,9.853919
0.022511,9.853181
0.022631,9.852444
0.022752,9.851708
0.022872,9.850973
0.022992,9.850239
0.023113,9.849505
0.023233,9.848772
0.023354,9.848039
0.023474,9.847308
0.023595,9.846577
0.023715,9.845847
0.023835,9.845118
0.023956,9.844389
0.024076,9.843661
0.024197,9.842934
0.024317,9.842208
0.024438,9.841482
0.024558,9.840758
0.024678,9.840034
0.024799,9.839310
0.024919,9.838588
0.025040,9.837866
0.025160,9.837146
0.025281,9.836426
0.025401,9.835706
0.025521,9.834988
0.025642,9.834270
0.025762,9.833553
0.025883,9.832837
0.026003,9.832122
0.026124,9.831407
0.026244,9.830694
0.026364,9.829981
0.026485,9.829269
0.026605,9.828558
0.026726,9.827847
0.026846,9.827138
0.026967,9.826429
0.027087,9.825721
0.027207,9.825014
0.027328,9.824308
0.027448,9.823602
0.027569,9.822898
0.027689,9.822194
0.027810,9.821491
0.027930,9.820789
0.028051,9.820088
0.028171,9.819388
0.028291,9.818688
0.028412,9.817990
0.028532,9.817292
0.028653,9.816595
0.028773,9.815899
0.028894,9.815204
0.029014,9.814509
0.029134,9.813816
0.029255,9.813123
0.029375,9.812432
0.029496,9.811741
0.029616,9.811051
0.029737,9.810362
0.029857,9.809674
0.029978,9.808987
0.030098,9.808300
0.030218,9.807615
0.030339,9.806930
0.030459,9.806247
0.030580,9.805564
0.030700,9.804882
0.030821,9.804201
0.030941,9.803521
0.031062,9.802842
0.031182,9.802164
0.031302,9.801487
0.031423,9.800810
0.031543,9.800135
0.031664,9.799460
0.031784,9.798787
0.031905,9.798114
0.032025,9.797442
0.032146,9.796772
0.032266,9.796102
0.032386,9.795433
0.032507,9.794765
0.032627,9.794098
0.032748,9.793432
0.032868,9.792767
0.032989,9.792102
0.033109,9.791439
0.033230,9.790777
0.033350,9.790116
0.033471,9.789455
0.033591,9.788796
0.033711,9.788137
0.033832,9.787480
0.033952,9.786823
0.034073,9.786168
0.034193,9.785513
0.034314,9.784859
0.034434,9.784207
0.034555,9.783555
0.034675,9.782904
0.034796,9.782255
0.034916,9.781606
0.035036,9.780958
0.035157,9.780312
0.035277,9.779666
0.035398,9.779021
0.035518,9.778377
0.035639,9.777734
0.035759,9.777093
0.035880,9.776452
0.036000,9.775812
0.036121,9.775173
0.036241,9.774536
0.036362,9.773899
0.036482,9.773263
0.036602,9.772628
0.036723,9.771994
0.036843,9.771362
0.036964,9.770730
0.037084,9.770099
0.037205,9.769470
0.037325,9.768841
0.037446,9.768213
0.037566,9.767587
0.037687,9.766961
0.037807,9.766337
0.037928,9.765713
0.038048,9.765091
0.038168,9.764469
0.038289,9.763849
0.038409,9.763229
0.038530,9.762611
0.038650,9.761994
0.038771,9.761377
0.038891,9.760762
0.039012,9.760148
0.039132,9.759535
0.039253,9.758923
0.039373,9.758312
0.039494,9.757702
0.039614,9.757093
0.039735,9.756485
0.039855,9.755878
0.039976,9.755273
0.040096,9.754668
0.040216,9.754064
0.040337,9.753462
0.040457,9.752860
0.040578,9.752260
0.040698,9.751661
0.040819,9.751062
0.040939,9.750465
0.041060,9.749869
0.041180,9.749274
0.041301,9.748680
0.041421,9.748087
0.041542,9.747495
0.041662,9.746904
0.041783,9.746315
0.041903,9.745726
0.042024,9.745139
0.042144,9.744552
0.042265,9.743967
0.042385,9.743383
0.042506,9.742800
0.042626,9.742218
0.042746,9.741637
0.042867,9.741057
0.042987,9.740478
0.043108,9.739900
0.043228,9.739324
0.043349,9.738748
0.043469,9.738174
0.043590,9.737601
0.043710,9.737029
0.043831,9.736458
0.043951,9.735888
0.044072,9.735319
0.044192,9.734751
0.044313,9.734184
0.044433,9.733619
0.044554,9.733055
0.044674,9.732491
0.044795,9.731929
0.044915,9.731368
0.045036,9.730808
0.045156,9.730249
0.045277,9.729692
0.045397,9.729135
0.045518,9.728580
0.045638,9.728025
0.045759,9.727472
0.045879,9.726920
0.046000,9.726369
0.046120,9.725819
0.046241,9.725271
0.046361,9.724723
0.046482,9.724177
0.046602,9.723631
0.046723,9.723087
0.046843,9.722544
0.046963,9.722002
0.047084,9.721461
0.047204,9.720922
0.047325,9.720383
0.047445,9.719846
0.047566,9.719310
0.047686,9.718775
0.047807,9.718241
0.047927,9.717708
0.048048,9.717176
0.048168,9.716646
0.048289,9.716116
0.048409,9.715588
0.048530,9.715061
0.048650,9.714535
0.048771,9.714011
0.048891,9.713487
0.049012,9.712964
0.049132,9.712443
0.049253,9.711923
0.049373,9.711404
0.049494,9.710886
0.049614,9.710369
0.049735,9.709854
0.049855,9.709339
0.049976,9.708826
0.050096,9.708314
0.050217,9.707803
0.050337,9.707293
0.050458,9.706785
0.050578,9.706277
0.050699,9.705771
0.050819,9.705266
0.050940,9.704762
0.051060,9.704259
0.051181,9.703758
0.051301,9.703257
0.051422,9.702758
0.051542,9.702260
0.051663,9.701763
0.051783,9.701267
0.051904,9.700772
0.052024,9.700279
0.052145,9.699786
0.052266,9.699295
0.052386,9.698805
0.052507,9.698317
0.052627,9.697829
0.052748,9.697342
0.052868,9.696857
0.052989,9.696373
0.053109,9.695890
0.053230,9.695408
0.053350,9.694928
0.053471,9.694448
0.053591,9.693970
0.053712,9.693493
0.053832,9.693017
0.053953,9.692542
0.054073,9.692069
0.054194,9.691596
0.054314,9.691125
